id,movie_id,genre_id,genre_name
2554,35056,35,Comedy
2555,8839,14,Fantasy
2556,8839,35,Comedy
2557,8839,10751,Family
2558,156022,53,Thriller
2559,156022,28,Action
2560,156022,80,Crime
2561,7303,35,Comedy
2562,7303,18,Drama
2563,7303,10749,Romance
2564,8963,28,Action
2565,8963,53,Thriller
2566,8963,18,Drama
2567,1402,18,Drama
2568,9315,53,Thriller
2569,9315,18,Drama
2570,9315,9648,Mystery
2571,8984,18,Drama
2572,8984,53,Thriller
2573,8984,80,Crime
2574,8984,9648,Mystery
2575,8984,10749,Romance
2576,795,18,Drama
2577,795,14,Fantasy
2578,795,10749,Romance
2579,24,28,Action
2580,24,80,Crime
2581,11353,35,Comedy
2582,393,28,Action
2583,393,80,Crime
2584,393,53,Thriller
2585,9618,28,Action
2586,9618,12,Adventure
2587,9618,35,Comedy
2588,9374,14,Fantasy
2589,9374,35,Comedy
2590,8584,12,Adventure
2591,8584,28,Action
2592,8584,35,Comedy
2593,8584,37,Western
2594,2320,28,Action
2595,2320,12,Adventure
2596,2320,18,Drama
2597,2320,53,Thriller
2598,58224,35,Comedy
2599,58224,10751,Family
2600,1729,28,Action
2601,1729,12,Adventure
2602,1729,14,Fantasy
2603,175574,16,Animation
2604,175574,35,Comedy
2605,175574,10751,Family
2606,8077,878,ScienceFiction
2607,8077,28,Action
2608,8077,27,Horror
2609,8818,36,History
2610,8818,18,Drama
2611,8818,10402,Music
2612,8195,28,Action
2613,8195,53,Thriller
2614,8195,80,Crime
2615,8195,12,Adventure
2616,10586,12,Adventure
2617,116149,10751,Family
2618,116149,35,Comedy
2619,80035,35,Comedy
2620,10632,18,Drama
2621,10632,28,Action
2622,10632,53,Thriller
2623,10632,80,Crime
2624,12117,18,Drama
2625,12117,9648,Mystery
2626,12117,53,Thriller
2627,1792,35,Comedy
2628,13260,35,Comedy
2629,72197,16,Animation
2630,72197,12,Adventure
2631,72197,10751,Family
2632,72197,35,Comedy
2633,3580,80,Crime
2634,3580,18,Drama
2635,3580,9648,Mystery
2636,12123,28,Action
2637,12123,18,Drama
2638,12123,878,ScienceFiction
2639,12123,53,Thriller
2640,9566,18,Drama
2641,9566,9648,Mystery
2642,9566,53,Thriller
2643,9833,53,Thriller
2644,9833,18,Drama
2645,9833,10749,Romance
2646,4517,18,Drama
2647,4517,36,History
2648,4517,10749,Romance
2649,8202,28,Action
2650,8202,878,ScienceFiction
2651,16072,18,Drama
2652,16072,36,History
2653,16072,10752,War
2654,34314,28,Action
2655,34314,53,Thriller
2656,34314,80,Crime
2657,19724,35,Comedy
2658,145220,35,Comedy
2659,145220,12,Adventure
2660,145220,80,Crime
2661,145220,10751,Family
2662,14623,28,Action
2663,14623,12,Adventure
2664,14623,35,Comedy
2665,14623,10751,Family
2666,14623,14,Fantasy
2667,14623,878,ScienceFiction
2668,42297,18,Drama
2669,42297,10749,Romance
2670,2841,18,Drama
2671,802,18,Drama
2672,802,10749,Romance
2673,10375,28,Action
2674,10375,53,Thriller
2675,36586,14,Fantasy
2676,36586,27,Horror
2677,36586,28,Action
2678,36586,53,Thriller
2679,11321,18,Drama
2680,70074,28,Action
2681,70074,80,Crime
2682,70074,53,Thriller
2683,242,80,Crime
2684,242,18,Drama
2685,242,53,Thriller
2686,9621,35,Comedy
2687,9621,18,Drama
2688,9621,10749,Romance
2689,1819,35,Comedy
2690,1819,10749,Romance
2691,8536,28,Action
2692,8536,12,Adventure
2693,8536,14,Fantasy
2694,8536,878,ScienceFiction
2695,8046,18,Drama
2696,1717,18,Drama
2697,1717,53,Thriller
2698,479,28,Action
2699,479,12,Adventure
2700,479,80,Crime
2701,479,53,Thriller
2702,9444,16,Animation
2703,9444,10751,Family
2704,824,18,Drama
2705,824,10402,Music
2706,824,10749,Romance
2707,11456,9648,Mystery
2708,11456,53,Thriller
2709,11456,80,Crime
2710,261023,80,Crime
2711,261023,18,Drama
2712,3683,10752,War
2713,3683,18,Drama
2714,3683,36,History
2715,22803,18,Drama
2716,22803,80,Crime
2717,22803,53,Thriller
2718,285923,53,Thriller
2719,285923,28,Action
2720,285923,27,Horror
2721,39437,18,Drama
2722,39437,53,Thriller
2723,1950,18,Drama
2724,1950,10749,Romance
2725,640,18,Drama
2726,640,80,Crime
2727,97630,53,Thriller
2728,97630,18,Drama
2729,97630,36,History
2730,9767,10749,Romance
2731,9767,35,Comedy
2732,11631,35,Comedy
2733,11631,10749,Romance
2734,32856,35,Comedy
2735,32856,10749,Romance
2736,6519,28,Action
2737,6519,12,Adventure
2738,6519,35,Comedy
2739,8741,18,Drama
2740,8741,36,History
2741,8741,10752,War
2742,49520,35,Comedy
2743,1850,35,Comedy
2744,1850,18,Drama
2745,1850,10749,Romance
2746,524,18,Drama
2747,524,80,Crime
2748,26389,28,Action
2749,26389,80,Crime
2750,26389,53,Thriller
2751,11817,28,Action
2752,11817,35,Comedy
2753,11817,14,Fantasy
2754,2123,35,Comedy
2755,9907,16,Animation
2756,9907,35,Comedy
2757,9907,10751,Family
2758,9969,35,Comedy
2759,9969,10751,Family
2760,18239,12,Adventure
2761,18239,14,Fantasy
2762,18239,18,Drama
2763,18239,10749,Romance
2764,808,12,Adventure
2765,808,16,Animation
2766,808,35,Comedy
2767,808,10751,Family
2768,808,14,Fantasy
2769,38050,878,ScienceFiction
2770,38050,53,Thriller
2771,38050,10749,Romance
2772,8367,12,Adventure
2773,9390,35,Comedy
2774,9390,18,Drama
2775,9390,10749,Romance
2776,72105,35,Comedy
2777,72105,14,Fantasy
2778,2898,35,Comedy
2779,2898,10749,Romance
2780,10312,35,Comedy
2781,10312,18,Drama
2782,109443,35,Comedy
2783,2022,35,Comedy
2784,2022,10749,Romance
2785,37686,53,Thriller
2786,37686,878,ScienceFiction
2787,37686,9648,Mystery
2788,462,18,Drama
2789,9919,35,Comedy
2790,9919,10749,Romance
2791,187017,80,Crime
2792,187017,35,Comedy
2793,187017,28,Action
2794,628,27,Horror
2795,628,10749,Romance
2796,10201,35,Comedy
2797,302699,28,Action
2798,302699,35,Comedy
2799,9441,18,Drama
2800,9441,10749,Romance
2801,274167,35,Comedy
2802,224141,14,Fantasy
2803,224141,35,Comedy
2804,224141,10402,Music
2805,388,80,Crime
2806,388,18,Drama
2807,388,53,Thriller
2808,2112,18,Drama
2809,2112,28,Action
2810,2112,53,Thriller
2811,2112,80,Crime
2812,10329,28,Action
2813,10329,12,Adventure
2814,10329,18,Drama
2815,10329,9648,Mystery
2816,10329,878,ScienceFiction
2817,10329,53,Thriller
2818,74465,18,Drama
2819,74465,35,Comedy
2820,74465,10751,Family
2821,13811,28,Action
2822,13811,12,Adventure
2823,13811,18,Drama
2824,13811,9648,Mystery
2825,13811,878,ScienceFiction
2826,13811,53,Thriller
2827,6877,35,Comedy
2828,10320,18,Drama
2829,10320,27,Horror
2830,10320,53,Thriller
2831,50646,35,Comedy
2832,50646,18,Drama
2833,50646,10749,Romance
2834,8920,16,Animation
2835,8920,35,Comedy
2836,8920,10751,Family
2837,13673,35,Comedy
2838,13673,10751,Family
2839,60308,18,Drama
2840,6950,28,Action
2841,6950,18,Drama
2842,6950,878,ScienceFiction
2843,6950,53,Thriller
2844,225574,28,Action
2845,225574,53,Thriller
2846,225574,9648,Mystery
2847,13836,12,Adventure
2848,13836,10751,Family
2849,13836,14,Fantasy
2850,13836,878,ScienceFiction
2851,13836,53,Thriller
2852,13836,28,Action
2853,752,28,Action
2854,752,53,Thriller
2855,752,14,Fantasy
2856,6038,28,Action
2857,6038,12,Adventure
2858,6038,35,Comedy
2859,6038,37,Western
2860,9975,12,Adventure
2861,9975,16,Animation
2862,9975,35,Comedy
2863,9975,10751,Family
2864,11451,35,Comedy
2865,11451,10751,Family
2866,11451,12,Adventure
2867,11451,14,Fantasy
2868,11451,10749,Romance
2869,12103,53,Thriller
2870,60304,14,Fantasy
2871,60304,27,Horror
2872,60304,28,Action
2873,2251,53,Thriller
2874,2251,18,Drama
2875,46529,28,Action
2876,46529,53,Thriller
2877,46529,878,ScienceFiction
2878,46529,12,Adventure
2879,231,18,Drama
2880,231,53,Thriller
2881,300671,28,Action
2882,300671,18,Drama
2883,300671,36,History
2884,300671,53,Thriller
2885,300671,10752,War
2886,228326,10749,Romance
2887,228326,16,Animation
2888,228326,12,Adventure
2889,228326,35,Comedy
2890,228326,10751,Family
2891,228326,14,Fantasy
2892,9754,53,Thriller
2893,66,80,Crime
2894,66,18,Drama
2895,66,53,Thriller
2896,4421,28,Action
2897,4421,18,Drama
2898,2649,18,Drama
2899,2649,53,Thriller
2900,2649,9648,Mystery
2901,588,27,Horror
2902,588,9648,Mystery
2903,10393,35,Comedy
2904,71552,35,Comedy
2905,9631,28,Action
2906,9631,12,Adventure
2907,9631,80,Crime
2908,9631,18,Drama
2909,9631,9648,Mystery
2910,9631,53,Thriller
2911,216282,28,Action
2912,216282,53,Thriller
2913,306,28,Action
2914,306,35,Comedy
2915,306,80,Crime
2916,928,35,Comedy
2917,928,27,Horror
2918,928,14,Fantasy
2919,205587,18,Drama
2920,6623,28,Action
2921,6623,53,Thriller
2922,1577,27,Horror
2923,1577,28,Action
2924,1577,878,ScienceFiction
2925,9801,35,Comedy
2926,9801,10749,Romance
2927,2116,53,Thriller
2928,2116,80,Crime
2929,2116,18,Drama
2930,9624,28,Action
2931,9624,53,Thriller
2932,14199,12,Adventure
2933,14199,10751,Family
2934,14199,878,ScienceFiction
2935,1907,18,Drama
2936,1907,12,Adventure
2937,1907,10749,Romance
2938,1907,53,Thriller
2939,4599,18,Drama
2940,4599,35,Comedy
2941,4599,10749,Romance
2942,22832,28,Action
2943,22832,80,Crime
2944,22832,53,Thriller
2945,10390,18,Drama
2946,10390,10749,Romance
2947,9879,18,Drama
2948,9879,53,Thriller
2949,9879,80,Crime
2950,38579,10751,Family
2951,38579,35,Comedy
2952,44603,18,Drama
2953,44603,14,Fantasy
2954,11892,80,Crime
2955,11892,18,Drama
2956,11892,53,Thriller
2957,9691,28,Action
2958,9691,12,Adventure
2959,9691,80,Crime
2960,9691,53,Thriller
2961,1248,80,Crime
2962,1248,18,Drama
2963,1248,53,Thriller
2964,12220,35,Comedy
2965,12220,18,Drama
2966,12220,10749,Romance
2967,72710,28,Action
2968,72710,12,Adventure
2969,72710,10749,Romance
2970,72710,878,ScienceFiction
2971,72710,53,Thriller
2972,10782,28,Action
2973,10782,18,Drama
2974,10782,9648,Mystery
2975,10782,53,Thriller
2976,10782,80,Crime
2977,9573,80,Crime
2978,9573,18,Drama
2979,9573,9648,Mystery
2980,9573,53,Thriller
2981,4959,18,Drama
2982,4959,53,Thriller
2983,4959,80,Crime
2984,10061,28,Action
2985,10061,12,Adventure
2986,10061,878,ScienceFiction
2987,10061,53,Thriller
2988,10386,12,Adventure
2989,10386,16,Animation
2990,10386,10751,Family
2991,10386,14,Fantasy
2992,10386,878,ScienceFiction
2993,421,12,Adventure
2994,421,35,Comedy
2995,421,18,Drama
2996,316152,10752,War
2997,316152,28,Action
2998,316152,18,Drama
2999,316152,36,History
3000,316152,53,Thriller
3001,11615,18,Drama
3002,11615,53,Thriller
3003,11615,80,Crime
3004,13498,35,Comedy
3005,13498,28,Action
3006,241554,28,Action
3007,241554,80,Crime
3008,241554,18,Drama
3009,241554,9648,Mystery
3010,241554,53,Thriller
3011,2252,53,Thriller
3012,2252,80,Crime
3013,2252,9648,Mystery
3014,11968,28,Action
3015,11968,53,Thriller
3016,11968,12,Adventure
3017,11968,80,Crime
3018,10047,12,Adventure
3019,10047,18,Drama
3020,10047,28,Action
3021,10047,36,History
3022,10047,10752,War
3023,38319,35,Comedy
3024,69668,18,Drama
3025,69668,53,Thriller
3026,69668,9648,Mystery
3027,9770,28,Action
3028,9770,18,Drama
3029,9770,53,Thriller
3030,11212,28,Action
3031,11212,12,Adventure
3032,11212,35,Comedy
3033,11212,10751,Family
3034,10533,18,Drama
3035,10533,36,History
3036,10533,10749,Romance
3037,38363,18,Drama
3038,38363,53,Thriller
3039,9923,28,Action
3040,9923,80,Crime
3041,11863,28,Action
3042,11863,53,Thriller
3043,11863,9648,Mystery
3044,11863,10749,Romance
3045,18501,28,Action
3046,18501,53,Thriller
3047,18501,878,ScienceFiction
3048,109491,14,Fantasy
3049,109491,18,Drama
3050,109491,10749,Romance
3051,9275,35,Comedy
3052,9275,80,Crime
3053,9275,18,Drama
3054,9275,53,Thriller
3055,329833,35,Comedy
3056,12634,35,Comedy
3057,12634,80,Crime
3058,10416,35,Comedy
3059,10416,18,Drama
3060,10416,10749,Romance
3061,10416,878,ScienceFiction
3062,47327,14,Fantasy
3063,47327,53,Thriller
3064,47327,28,Action
3065,47327,80,Crime
3066,15268,28,Action
3067,15268,12,Adventure
3068,15268,878,ScienceFiction
3069,15268,53,Thriller
3070,10796,28,Action
3071,10796,878,ScienceFiction
3072,10796,53,Thriller
3073,9548,28,Action
3074,9548,35,Comedy
3075,9548,53,Thriller
3076,9548,80,Crime
3077,9548,9648,Mystery
3078,18947,18,Drama
3079,18947,35,Comedy
3080,1900,53,Thriller
3081,1900,18,Drama
3082,1900,80,Crime
3083,89,12,Adventure
3084,89,28,Action
3085,96724,18,Drama
3086,96724,10749,Romance
3087,198184,80,Crime
3088,198184,28,Action
3089,198184,878,ScienceFiction
3090,9481,18,Drama
3091,9481,9648,Mystery
3092,9481,53,Thriller
3093,9481,80,Crime
3094,4547,80,Crime
3095,4547,18,Drama
3096,4547,53,Thriller
3097,53953,27,Horror
3098,6415,28,Action
3099,6415,12,Adventure
3100,6415,35,Comedy
3101,181283,80,Crime
3102,181283,53,Thriller
3103,9896,12,Adventure
3104,9896,35,Comedy
3105,167,18,Drama
3106,167,878,ScienceFiction
3107,11232,35,Comedy
3108,11232,14,Fantasy
3109,11232,10749,Romance
3110,11232,878,ScienceFiction
3111,1636,14,Fantasy
3112,1636,35,Comedy
3113,1636,10749,Romance
3114,2148,10402,Music
3115,2148,18,Drama
3116,2148,80,Crime
3117,2148,10749,Romance
3118,5176,37,Western
3119,260346,53,Thriller
3120,260346,28,Action
3121,1389,10749,Romance
3122,1389,35,Comedy
3123,1389,80,Crime
3124,9894,35,Comedy
3125,9894,18,Drama
3126,9894,53,Thriller
3127,7504,18,Drama
3128,8592,12,Adventure
3129,8592,28,Action
3130,8592,35,Comedy
3131,8592,53,Thriller
3132,8592,80,Crime
3133,913,18,Drama
3134,913,80,Crime
3135,913,10749,Romance
3136,11091,35,Comedy
3137,11091,18,Drama
3138,11091,10749,Romance
3139,1368,28,Action
3140,1368,12,Adventure
3141,1368,53,Thriller
3142,1368,10752,War
3143,593,18,Drama
3144,593,878,ScienceFiction
3145,593,12,Adventure
3146,593,9648,Mystery
3147,5393,16,Animation
3148,5393,35,Comedy
3149,5393,10751,Family
3150,5393,14,Fantasy
3151,5393,878,ScienceFiction
3152,9095,18,Drama
3153,9095,27,Horror
3154,9095,53,Thriller
3155,9095,10749,Romance
3156,8874,35,Comedy
3157,8874,10749,Romance
3158,11467,35,Comedy
3159,11467,10749,Romance
3160,320,80,Crime
3161,320,9648,Mystery
3162,320,53,Thriller
3163,199,878,ScienceFiction
3164,199,28,Action
3165,199,12,Adventure
3166,199,53,Thriller
3167,20533,28,Action
3168,20533,37,Western
3169,20533,18,Drama
3170,20533,14,Fantasy
3171,20533,53,Thriller
3172,10684,18,Drama
3173,10684,53,Thriller
3174,10684,9648,Mystery
3175,10684,10752,War
3176,1624,35,Comedy
3177,325789,80,Crime
3178,325789,18,Drama
3179,325789,53,Thriller
3180,113464,18,Drama
3181,113464,36,History
3182,113464,10752,War
3183,888,14,Fantasy
3184,888,35,Comedy
3185,888,10751,Family
3186,82675,28,Action
3187,82675,80,Crime
3188,82675,53,Thriller
3189,4256,35,Comedy
3190,1493,35,Comedy
3191,1493,80,Crime
3192,1493,28,Action
3193,88751,28,Action
3194,88751,878,ScienceFiction
3195,88751,12,Adventure
3196,88751,35,Comedy
3197,88751,10751,Family
3198,11130,35,Comedy
3199,11130,18,Drama
3200,11130,10751,Family
3201,11130,10749,Romance
3202,9944,18,Drama
3203,9944,9648,Mystery
3204,9944,53,Thriller
3205,9944,80,Crime
3206,10731,18,Drama
3207,10731,53,Thriller
3208,10731,80,Crime
3209,10731,9648,Mystery
3210,7350,18,Drama
3211,7350,35,Comedy
3212,9869,18,Drama
3213,9869,28,Action
3214,9869,53,Thriller
3215,9869,80,Crime
3216,4379,10749,Romance
3217,4379,35,Comedy
3218,146233,18,Drama
3219,146233,53,Thriller
3220,146233,80,Crime
3221,2034,28,Action
3222,2034,80,Crime
3223,2034,18,Drama
3224,2034,53,Thriller
3225,926,35,Comedy
3226,926,10751,Family
3227,926,878,ScienceFiction
3228,4248,35,Comedy
3229,64328,35,Comedy
3230,64328,10751,Family
3231,64328,10402,Music
3232,36647,27,Horror
3233,36647,28,Action
3234,7214,18,Drama
3235,1537,28,Action
3236,1537,12,Adventure
3237,1537,80,Crime
3238,1537,53,Thriller
3239,9360,12,Adventure
3240,9360,27,Horror
3241,9360,53,Thriller
3242,6282,35,Comedy
3243,508,35,Comedy
3244,508,10749,Romance
3245,508,18,Drama
3246,9487,12,Adventure
3247,9487,16,Animation
3248,9487,35,Comedy
3249,9487,10751,Family
3250,768,27,Horror
3251,768,9648,Mystery
3252,768,53,Thriller
3253,2636,28,Action
3254,2636,53,Thriller
3255,10478,35,Comedy
3256,10478,18,Drama
3257,10478,10749,Romance
3258,27983,35,Comedy
3259,27983,18,Drama
3260,27983,10751,Family
3261,9981,10749,Romance
3262,9981,35,Comedy
3263,9981,10751,Family
3264,7453,12,Adventure
3265,7453,35,Comedy
3266,7453,10751,Family
3267,7453,878,ScienceFiction
3268,15045,35,Comedy
3269,15045,18,Drama
3270,15045,10751,Family
3271,7737,27,Horror
3272,7737,28,Action
3273,7737,878,ScienceFiction
3274,232672,35,Comedy
3275,17379,12,Adventure
3276,17379,35,Comedy
3277,17379,18,Drama
3278,8987,28,Action
3279,8987,12,Adventure
3280,8987,80,Crime
3281,8987,53,Thriller
3282,11359,12,Adventure
3283,11359,10751,Family
3284,11359,14,Fantasy
3285,82525,80,Crime
3286,82525,18,Drama
3287,82525,53,Thriller
3288,9759,28,Action
3289,9759,12,Adventure
3290,9759,80,Crime
3291,9759,53,Thriller
3292,9486,12,Adventure
3293,9486,28,Action
3294,9486,35,Comedy
3295,9906,14,Fantasy
3296,9906,12,Adventure
3297,9906,16,Animation
3298,9906,35,Comedy
3299,9906,10751,Family
3300,841,28,Action
3301,841,878,ScienceFiction
3302,841,12,Adventure
3303,4688,12,Adventure
3304,4688,18,Drama
3305,4688,10402,Music
3306,4688,10749,Romance
3307,4148,18,Drama
3308,4148,10749,Romance
3309,2207,28,Action
3310,2207,12,Adventure
3311,2207,80,Crime
3312,2207,53,Thriller
3313,9381,28,Action
3314,9381,12,Adventure
3315,9381,878,ScienceFiction
3316,9381,53,Thriller
3317,9625,28,Action
3318,9625,12,Adventure
3319,9625,80,Crime
3320,9625,18,Drama
3321,9625,53,Thriller
3322,9304,35,Comedy
3323,9304,14,Fantasy
3324,9304,878,ScienceFiction
3325,20856,12,Adventure
3326,20856,35,Comedy
3327,20856,10751,Family
3328,20856,14,Fantasy
3329,20856,878,ScienceFiction
3330,5955,80,Crime
3331,5955,18,Drama
3332,5955,9648,Mystery
3333,5955,53,Thriller
3334,9899,35,Comedy
3335,9899,10402,Music
3336,9826,12,Adventure
3337,9826,28,Action
3338,21355,18,Drama
3339,21355,10749,Romance
3340,21355,37,Western
3341,10858,36,History
3342,10858,18,Drama
3343,11439,53,Thriller
3344,11439,9648,Mystery
3345,9457,12,Adventure
3346,9457,28,Action
3347,9457,27,Horror
3348,9457,878,ScienceFiction
3349,12412,18,Drama
3350,12412,10752,War
3351,1494,28,Action
3352,1494,18,Drama
3353,1494,14,Fantasy
3354,13184,28,Action
3355,13184,80,Crime
3356,13184,53,Thriller
3357,2185,28,Action
3358,2185,35,Comedy
3359,2185,53,Thriller
3360,6639,18,Drama
3361,6639,10749,Romance
3362,38153,28,Action
3363,38153,53,Thriller
3364,58233,80,Crime
3365,58233,12,Adventure
3366,58233,28,Action
3367,58233,35,Comedy
3368,58233,53,Thriller
3369,116977,16,Animation
3370,116977,28,Action
3371,116977,35,Comedy
3372,116977,10751,Family
3373,68734,18,Drama
3374,68734,53,Thriller
3375,5503,12,Adventure
3376,5503,28,Action
3377,5503,53,Thriller
3378,5503,80,Crime
3379,5503,9648,Mystery
3380,27573,28,Action
3381,819,80,Crime
3382,819,18,Drama
3383,819,53,Thriller
3384,1369,28,Action
3385,1369,12,Adventure
3386,1369,53,Thriller
3387,1369,10752,War
3388,9623,18,Drama
3389,9623,53,Thriller
3390,10895,16,Animation
3391,10895,10751,Family
3392,10935,28,Action
3393,10935,18,Drama
3394,10935,36,History
3395,10935,37,Western
3396,834,14,Fantasy
3397,834,28,Action
3398,834,878,ScienceFiction
3399,834,53,Thriller
3400,228066,18,Drama
3401,228066,878,ScienceFiction
3402,228066,53,Thriller
3403,711,18,Drama
3404,10468,35,Comedy
3405,10468,18,Drama
3406,10027,28,Action
3407,10027,80,Crime
3408,11812,10749,Romance
3409,11812,35,Comedy
3410,37233,18,Drama
3411,37233,9648,Mystery
3412,37233,53,Thriller
3413,37950,18,Drama
3414,27582,28,Action
3415,27582,53,Thriller
3416,27582,80,Crime
3417,64688,28,Action
3418,64688,35,Comedy
3419,64688,80,Crime
3420,509,10749,Romance
3421,509,35,Comedy
3422,509,18,Drama
3423,7443,16,Animation
3424,7443,35,Comedy
3425,7443,10751,Family
3426,5966,35,Comedy
3427,5966,10749,Romance
3428,11066,35,Comedy
3429,11066,10749,Romance
3430,136795,28,Action
3431,136795,35,Comedy
3432,136795,80,Crime
3433,8095,18,Drama
3434,8095,36,History
3435,8095,10749,Romance
3436,87826,35,Comedy
3437,11560,18,Drama
3438,11560,9648,Mystery
3439,11560,53,Thriller
3440,11560,80,Crime
3441,25189,35,Comedy
3442,25189,18,Drama
3443,25189,10749,Romance
3444,2637,18,Drama
3445,2637,27,Horror
3446,2637,9648,Mystery
3447,18480,35,Comedy
3448,709,12,Adventure
3449,709,28,Action
3450,709,53,Thriller
3451,49730,14,Fantasy
3452,49730,53,Thriller
3453,49730,27,Horror
3454,2749,28,Action
3455,2749,80,Crime
3456,2749,53,Thriller
3457,9607,12,Adventure
3458,9607,35,Comedy
3459,9607,10751,Family
3460,9607,14,Fantasy
3461,1830,80,Crime
3462,1830,18,Drama
3463,1830,53,Thriller
3464,79,18,Drama
3465,79,12,Adventure
3466,79,28,Action
3467,79,36,History
3468,54054,28,Action
3469,54054,35,Comedy
3470,54054,80,Crime
3471,228967,28,Action
3472,228967,35,Comedy
3473,46528,12,Adventure
3474,46528,14,Fantasy
3475,46528,28,Action
3476,46528,37,Western
3477,46528,53,Thriller
3478,27936,28,Action
3479,27936,35,Comedy
3480,27936,80,Crime
3481,65,18,Drama
3482,280391,12,Adventure
3483,280391,35,Comedy
3484,280391,16,Animation
3485,9476,12,Adventure
3486,9476,18,Drama
3487,9476,10749,Romance
3488,9476,28,Action
3489,10610,53,Thriller
3490,10610,14,Fantasy
3491,10610,28,Action
3492,10610,35,Comedy
3493,745,9648,Mystery
3494,745,53,Thriller
3495,745,18,Drama
3496,49527,28,Action
3497,49527,53,Thriller
3498,49527,80,Crime
3499,73937,35,Comedy
3500,1885,18,Drama
3501,168672,18,Drama
3502,168672,80,Crime
3503,18240,35,Comedy
3504,18240,10749,Romance
3505,18240,18,Drama
3506,10398,80,Crime
3507,10398,18,Drama
3508,10398,9648,Mystery
3509,10398,53,Thriller
3510,165,12,Adventure
3511,165,35,Comedy
3512,165,10751,Family
3513,165,878,ScienceFiction
3514,240832,28,Action
3515,240832,878,ScienceFiction
3516,216015,18,Drama
3517,216015,10749,Romance
3518,216015,53,Thriller
3519,12279,28,Action
3520,12279,12,Adventure
3521,12279,35,Comedy
3522,12279,10751,Family
3523,12279,878,ScienceFiction
3524,1645,80,Crime
3525,1645,18,Drama
3526,1645,53,Thriller
3527,11007,35,Comedy
3528,193756,28,Action
3529,193756,18,Drama
3530,193756,53,Thriller
3531,193756,10752,War
3532,11287,35,Comedy
3533,259693,27,Horror
3534,37799,18,Drama
3535,10184,35,Comedy
3536,10184,10749,Romance
3537,10184,18,Drama
3538,4257,35,Comedy
3539,4234,27,Horror
3540,4234,9648,Mystery
3541,196,12,Adventure
3542,196,35,Comedy
3543,196,10751,Family
3544,196,878,ScienceFiction
3545,257091,35,Comedy
3546,6114,10749,Romance
3547,6114,27,Horror
3548,24803,10749,Romance
3549,24803,18,Drama
3550,109410,18,Drama
3551,1213,53,Thriller
3552,1213,80,Crime
3553,1213,18,Drama
3554,100042,35,Comedy
3555,9036,12,Adventure
3556,9036,18,Drama
3557,9036,10751,Family
3558,257211,35,Comedy
3559,323675,28,Action
3560,323675,35,Comedy
3561,9361,28,Action
3562,9361,12,Adventure
3563,9361,18,Drama
3564,9361,36,History
3565,9361,10749,Romance
3566,9361,10752,War
3567,1677,18,Drama
3568,1677,10402,Music
3569,187,28,Action
3570,187,53,Thriller
3571,187,80,Crime
3572,7461,18,Drama
3573,7461,28,Action
3574,7461,53,Thriller
3575,7461,80,Crime
3576,16538,35,Comedy
3577,9889,35,Comedy
3578,9889,10749,Romance
3579,820,18,Drama
3580,820,53,Thriller
3581,820,36,History
3582,11565,35,Comedy
3583,11565,80,Crime
3584,6073,28,Action
3585,6073,35,Comedy
3586,6073,80,Crime
3587,6073,10749,Romance
3588,16996,35,Comedy
3589,193610,35,Comedy
3590,193610,10749,Romance
3591,19912,27,Horror
3592,19912,9648,Mystery
3593,296098,53,Thriller
3594,296098,18,Drama
3595,8007,28,Action
3596,8007,18,Drama
3597,8007,53,Thriller
3598,8007,10752,War
3599,32823,35,Comedy
3600,4380,18,Drama
3601,4380,10749,Romance
3602,4380,35,Comedy
3603,11551,35,Comedy
3604,11551,12,Adventure
3605,11551,14,Fantasy
3606,11551,878,ScienceFiction
3607,11551,28,Action
3608,10336,28,Action
3609,10336,12,Adventure
3610,10336,14,Fantasy
3611,10336,27,Horror
3612,10336,878,ScienceFiction
3613,10336,53,Thriller
3614,11362,28,Action
3615,11362,12,Adventure
3616,11362,18,Drama
3617,11362,53,Thriller
3618,50348,80,Crime
3619,50348,18,Drama
3620,50348,53,Thriller
3621,48138,28,Action
3622,48138,9648,Mystery
3623,48138,53,Thriller
3624,1124,18,Drama
3625,1124,9648,Mystery
3626,1124,53,Thriller
3627,227159,35,Comedy
3628,68179,16,Animation
3629,68179,35,Comedy
3630,68179,12,Adventure
3631,68179,10751,Family
3632,68179,878,ScienceFiction
3633,1579,28,Action
3634,1579,12,Adventure
3635,1579,18,Drama
3636,1579,53,Thriller
3637,708,28,Action
3638,708,12,Adventure
3639,708,53,Thriller
3640,34851,28,Action
3641,34851,878,ScienceFiction
3642,34851,12,Adventure
3643,34851,53,Thriller
3644,9930,35,Comedy
3645,9930,80,Crime
3646,9930,18,Drama
3647,9930,10749,Romance
3648,9930,53,Thriller
3649,1586,53,Thriller
3650,1586,9648,Mystery
3651,2044,10749,Romance
3652,2044,18,Drama
3653,2044,9648,Mystery
3654,9913,18,Drama
3655,9913,27,Horror
3656,9913,9648,Mystery
3657,9913,53,Thriller
3658,71864,14,Fantasy
3659,71864,18,Drama
3660,71864,35,Comedy
3661,71864,10751,Family
3662,10761,35,Comedy
3663,10761,10749,Romance
3664,209451,10402,Music
3665,209451,18,Drama
3666,11975,18,Drama
3667,11975,80,Crime
3668,11975,53,Thriller
3669,4970,27,Horror
3670,4970,53,Thriller
3671,11831,18,Drama
3672,11831,36,History
3673,11831,9648,Mystery
3674,9096,12,Adventure
3675,440,14,Fantasy
3676,440,28,Action
